,id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
32276,19630,KDIK,medium_airport,Dickinson Theodore Roosevelt Regional Airport,46.7974014282,-102.802001953,2592.0,,US,US-ND,Dickinson,no,KDIK,DIK,DIK,http://dickinsonairport.com/,https://en.wikipedia.org/wiki/Dickinson_Theodore_Roosevelt_Regional_Airport,
32278,19633,KDKK,small_airport,Chautauqua County-Dunkirk Airport,42.49330139,-79.27200317,693.0,,US,US-NY,Dunkirk,no,KDKK,DKK,DKK,,https://en.wikipedia.org/wiki/Chautauqua_County/Dunkirk_Airport,John J. Nalbone Field
32281,19636,KDLC,small_airport,Dillon County Airport,34.4491004944,-79.368598938,133.0,,US,US-SC,Dillon,no,KDLC,DLL,DLC,,https://en.wikipedia.org/wiki/Dillon_County_Airport,
32282,3490,KDLF,large_airport,Laughlin Air Force Base,29.359501,-100.778002,1082.0,,US,US-TX,Del Rio,no,KDLF,DLF,DLF,http://www.laughlin.af.mil/,https://en.wikipedia.org/wiki/Laughlin_Air_Force_Base,"Laughlin AFB, Laughlin Field, DLF Airport"
32283,3491,KDLH,large_airport,Duluth International Airport,46.8420982361,-92.1936035156,1428.0,,US,US-MN,Duluth,yes,KDLH,DLH,DLH,http://www.duluthairport.com/,https://en.wikipedia.org/wiki/Duluth_International_Airport,"LKI, Duluth Air National Guard Base, Lakeside AFB"
32285,19638,KDLN,small_airport,Dillon Airport,45.2554016113,-112.553001404,5241.0,,US,US-MT,Dillon,no,KDLN,DLN,DLN,,https://en.wikipedia.org/wiki/Dillon_Airport,
32287,19640,KDLS,medium_airport,Columbia Gorge Regional Airport,45.620979,-121.170777,247.0,,US,US-OR,Dallesport / The Dalles,no,KDLS,DLS,DLS,http://www.columbiagorgeairport.com/,https://en.wikipedia.org/wiki/Columbia_Gorge_Regional_Airport,The Dalles Municipal Airport
32289,3492,KDMA,medium_airport,Davis Monthan Air Force Base,32.1665000916,-110.883003235,2704.0,,US,US-AZ,Tucson,no,KDMA,DMA,DMA,,https://en.wikipedia.org/wiki/Davis-Monthan_Air_Force_Base,
32290,3493,KDMN,medium_airport,Deming Municipal Airport,32.262298584,-107.721000671,4314.0,,US,US-NM,Deming,no,KDMN,DMN,DMN,http://www.cityofdeming.org/deming-community/municipal-airport,https://en.wikipedia.org/wiki/Deming_Municipal_Airport,
32291,19642,KDMO,small_airport,Sedalia Memorial Airport,38.70740127559999,-93.1759033203,909.0,,US,US-MO,Sedalia,no,KDMO,DMO,DMO,http://ci.sedalia.mo.us/content/198/224/default.aspx,https://en.wikipedia.org/wiki/Sedalia_Regional_Airport,
32293,19644,KDNL,medium_airport,Daniel Field,33.4664993286,-82.0393981934,423.0,,US,US-GA,Augusta,no,KDNL,DNL,DNL,http://www.augustaga.gov/index.aspx?NID=486,https://en.wikipedia.org/wiki/Daniel_Field,
32294,19645,KDNN,small_airport,Dalton Municipal Airport,34.72290039,-84.87020111,709.0,,US,US-GA,Dalton,no,KDNN,DNN,DNN,,https://en.wikipedia.org/wiki/Dalton_Municipal_Airport,
32295,19646,KDNS,small_airport,Denison Municipal Airport,41.9864006,-95.38069916,1274.0,,US,US-IA,Denison,no,KDNS,DNS,DNS,http://www.denisonia.com/community/airport.asp,https://en.wikipedia.org/wiki/Denison_Municipal_Airport,
32296,19647,KDNV,small_airport,Vermilion Regional Airport,40.19919968,-87.59590149,697.0,,US,US-IL,Danville,no,KDNV,DNV,DNV,http://vrairport.com/,https://en.wikipedia.org/wiki/Vermilion_Regional_Airport,Vermilion County Airport
32297,3494,KDOV,large_airport,Dover Air Force Base,39.12950134,-75.46600342,24.0,,US,US-DE,Dover,no,KDOV,DOV,DOV,http://www.dover.af.mil/,https://en.wikipedia.org/wiki/Dover_Air_Force_Base,"Municipal Airport - Dover Airdrome, Dover Army Airbase, Dover Army Airfield"
32298,307562,KDP,small_airport,Kandep Airport,-5.84061111111,143.507222222,7710.0,OC,PG,PG-EPW,Kandep,no,AYNN,KDP,KDP,,,
32299,19648,KDPA,medium_airport,Dupage Airport,41.90779877,-88.24859619,759.0,,US,US-IL,Chicago/West Chicago,no,KDPA,DPA,DPA,http://www.dupageairport.com/,https://en.wikipedia.org/wiki/DuPage_Airport,
32300,19649,KDPG,small_airport,Michael AAF (Dugway Proving Ground) Airport,40.19940186,-112.9369965,4349.0,,US,US-UT,Dugway Proving Ground,no,KDPG,DPG,DPG,,https://en.wikipedia.org/wiki/Michael_Army_Airfield,
32302,308208,KDQ,small_airport,Kamberatoro Airport,-3.600556,141.051667,1350.0,OC,PG,PG-SAN,Kamberatoro Mission,no,AYTO,KDQ,KTO,,,
32304,19652,KDRA,medium_airport,Desert Rock Airport,36.6194,-116.032997,3314.0,,US,US-NV,Mercury,no,KDRA,DRA,NV65,,https://en.wikipedia.org/wiki/Desert_Rock_Airport,Formerly DRA
32305,3495,KDRI,medium_airport,Beauregard Regional Airport,30.831699,-93.339897,202.0,,US,US-LA,DeRidder,no,KDRI,DRI,DRI,,https://en.wikipedia.org/wiki/Beauregard_Regional_Airport,"Beauregard Parish, DeRidder Army Air Base"
32306,19653,KDRM,small_airport,Drummond Island Airport,46.0093002319,-83.74389648440001,668.0,,US,US-MI,Drummond Island,no,KDRM,DRE,DRM,,https://en.wikipedia.org/wiki/Drummond_Island_Airport,
32307,19654,KDRO,small_airport,Durango La Plata County Airport,37.1515007019,-107.753997803,6685.0,,US,US-CO,Durango,no,KDRO,DRO,DRO,http://www.durangogov.org/airport/index.cfm,https://en.wikipedia.org/wiki/Durango-La_Plata_County_Airport,
32309,19655,KDRT,medium_airport,Del Rio International Airport,29.3742008209,-100.927001953,1002.0,,US,US-TX,Del Rio,no,KDRT,DRT,DRT,http://www.cityofdelrio.com/index.aspx?NID=412,https://en.wikipedia.org/wiki/Del_Rio_International_Airport,
32310,313408,KDS,small_airport,Kamaran Downs Airport,-24.3388,139.2785,322.0,OC,AU,AU-QLD,Kamaran Downs,no,,KDS,,,,
32311,3496,KDSM,medium_airport,Des Moines International Airport,41.534,-93.663101,958.0,,US,US-IA,Des Moines,yes,KDSM,DSM,DSM,,https://en.wikipedia.org/wiki/Des_Moines_International_Airport,
32312,19656,KDSV,small_airport,Dansville Municipal Airport,42.5708999634,-77.7130966187,662.0,,US,US-NY,Dansville,no,KDSV,DSV,DSV,http://dansville.lib.ny.us/govern/airport.html,https://en.wikipedia.org/wiki/Dansville_Municipal_Airport,
32313,19657,KDTA,small_airport,Delta Municipal Airport,39.3805999756,-112.508003235,4759.0,,US,US-UT,Delta,no,KDTA,DTA,DTA,,https://en.wikipedia.org/wiki/Delta_Municipal_Airport,
32314,19658,KDTL,small_airport,Detroit Lakes Airport - Wething Field,46.82519913,-95.88569641,1397.0,,US,US-MN,Detroit Lakes,no,KDTL,DTL,DTL,http://www.detroitlakesaviation.com/index.php?mod=homepage&Page=1,https://en.wikipedia.org/wiki/Detroit_Lakes_Airport,
32315,19659,KDTN,small_airport,Shreveport Downtown Airport,32.5401992798,-93.7450027466,179.0,,US,US-LA,Shreveport,no,KDTN,DTN,DTN,http://www.shreveportla.gov/airport/dtnairport.htm,https://en.wikipedia.org/wiki/Shreveport_Downtown_Airport,
32317,19661,KDTS,small_airport,Destin Executive Airport,30.40010071,-86.47149658,23.0,,US,US-FL,Destin,no,KDTS,DSI,DTS,http://www.flydts.com/,https://en.wikipedia.org/wiki/Destin-Fort_Walton_Beach_Airport,"81J, Destin-Fort Walton Beach Airport"
32318,3497,KDTW,large_airport,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,645.0,,US,US-MI,Detroit,yes,KDTW,DTW,DTW,http://www.metroairport.com/,https://en.wikipedia.org/wiki/Detroit_Metropolitan_Wayne_County_Airport,"DTT, Detroit Metro Airport"
32319,19662,KDUA,small_airport,Eaker Field,33.94229889,-96.39450073,699.0,,US,US-OK,Durant,no,KDUA,DUA,DUA,,https://en.wikipedia.org/wiki/Durant_Regional_Airport_%E2%80%93_Eaker_Field,
32320,19663,KDUC,small_airport,Halliburton Field,34.47090149,-97.9598999,1114.0,,US,US-OK,Duncan,no,KDUC,DUC,DUC,,https://en.wikipedia.org/wiki/Halliburton_Field_(airport),
32321,19664,KDUG,medium_airport,Bisbee Douglas International Airport,31.4689998627,-109.603996277,4154.0,,US,US-AZ,Douglas Bisbee,no,KDUG,DUG,DUG,http://www.azdot.gov/mpd/airport_development/airports/airports_list.asp?FAA=DUG,https://en.wikipedia.org/wiki/Bisbee-Douglas_International_Airport,
32323,3498,KDUJ,medium_airport,DuBois Regional Airport,41.17829895,-78.8986969,1817.0,,US,US-PA,Dubois,yes,KDUJ,DUJ,DUJ,,https://en.wikipedia.org/wiki/DuBois_Regional_Airport,DuBois Jefferson County
32326,19668,KDVL,small_airport,Devils Lake Regional Airport,48.11420059,-98.90879822,1456.0,,US,US-ND,Devils Lake,no,KDVL,DVL,DVL,http://www.devilslakeairport.com/,https://en.wikipedia.org/wiki/Devils_Lake_Regional_Airport,
32327,19669,KDVN,small_airport,Davenport Municipal Airport,41.61029816,-90.58830261,751.0,,US,US-IA,Davenport,no,KDVN,DVN,DVN,http://www.cityofdavenportiowa.com/department/?fDD=47-0,https://en.wikipedia.org/wiki/Davenport_Municipal_Airport_(Iowa),
32328,19670,KDVO,small_airport,Marin County Airport - Gnoss Field,38.143600463867,-122.55599975586,2.0,,US,US-CA,Novato,no,KDVO,NOT,DVO,http://www.marincounty.org/depts/pw/divisions/airport,https://en.wikipedia.org/wiki/Marin_County_Airport,O56
32329,19671,KDVP,small_airport,Slayton Municipal Airport,43.986801147461,-95.782600402832,1623.0,,US,US-MN,Slayton,no,KDVP,NSL,DVP,http://www.slayton.govoffice.com/index.asp?SEC=5E59296F-B088-43BB-80E9-EC7A9653571B&Type=B_BASIC,,60Y
32330,19672,KDVT,small_airport,Phoenix Deer Valley Airport,33.6883010864,-112.083000183,1478.0,,US,US-AZ,Phoenix,no,KDVT,DVT,DVT,http://deervalleyairport.com/,https://en.wikipedia.org/wiki/Phoenix_Deer_Valley_Airport,
32331,313409,KDW,seaplane_base,Victoria Reservoir Seaplane Base,7.2415,80.7834,1402.0,AS,LK,LK-2,Kandy,no,,KDW,,,,
32333,302474,KDWF,closed,Wright Field,39.78,-84.10444444439999,800.0,,US,US-OH,Dayton,no,KDWF,DWF,DWF,,https://en.wikipedia.org/wiki/Wright_Field,Wright AFB
32334,19673,KDWH,small_airport,David Wayne Hooks Memorial Airport,30.0618000031,-95.5528030396,152.0,,US,US-TX,Houston,no,KDWH,DWH,DWH,http://www.hooksairport.com/,https://en.wikipedia.org/wiki/David_Wayne_Hooks_Memorial_Airport,
32337,19676,KDXR,small_airport,Danbury Municipal Airport,41.3714981079,-73.48220062259999,458.0,,US,US-CT,Danbury,no,KDXR,DXR,DXR,,https://en.wikipedia.org/wiki/Danbury_Municipal_Airport,
32341,19679,KDYL,small_airport,Doylestown Airport,40.3330001831,-75.1222991943,394.0,,US,US-PA,Doylestown,no,KDYL,DYL,DYL,http://www.doylestownairport.com/,https://en.wikipedia.org/wiki/Doylestown_Airport,N88
32343,3499,KDYS,large_airport,Dyess Air Force Base,32.4207992554,-99.854598999,1789.0,,US,US-TX,Abilene,no,KDYS,DYS,DYS,http://www.dyess.af.mil/,https://en.wikipedia.org/wiki/Dyess_Air_Force_Base,
32345,313410,KDZ,seaplane_base,Polgolla Reservoir Seaplane Base,7.3251,80.6422,1473.0,AS,LK,LK-2,Kandy,yes,,KDZ,,,,
32407,42703,KE-0060,small_airport,Mulika Lodge Airport,0.165083006024,38.1951408386,2000.0,AF,KE,KE-400,Meru-Kinna,yes,HKMK,JJM,,,https://en.wikipedia.org/wiki/Mulika_Lodge_Airport,Meru National Park
32416,42712,KE-0069,small_airport,Vipingo Estate Airport,-3.80666666667,39.7973888889,86.0,AF,KE,KE-300,Vipingo Estate,no,,VPG,,,,
32480,318736,KE-0133,small_airport,Kichwa Tembo Airport,-1.263497,35.027533,,AF,KE,KE-700,Kichwa Tembo,no,HKTB,KTJ,,,,
32529,318809,KE-0182,small_airport,Ol Seki Airstrip,-1.378382,35.378453,6500.0,AF,KE,KE-700,,no,,OSJ,,,,
32555,329819,KE-0208,small_airport,Olare Orok Airfield,-1.324213,35.246106,5779.0,AF,KE,KE-700,,no,,OLG,,,,
32608,42589,KE-6087,small_airport,Mara North Conservancy Airstrip,-1.14542,35.124922,5500.0,AF,KE,KE-700,Mara,no,HKMF,HKR,,,,
32614,42595,KE-6112,small_airport,Angama Airport,-1.27156,34.955513,6180.0,AF,KE,KE-700,Maasai Mara,no,HKOM,ANA,,,,Olkurruk Mara
32626,42607,KE-6208,small_airport,Olkiombo Airport,-1.408586,35.110689,5011.0,AF,KE,KE-700,Olkiombo,no,HKOK,OLX,,,,
32656,42637,KE-6978,small_airport,Kerio Valley Airport,0.3196380138397217,35.662559509277344,4325.0,AF,KE,KE-700,Kimwarer,no,,KRV,,,,
32658,42639,KE-KIU,small_airport,Kiunga Airport,-1.7438290119171145,41.48434448242188,1.0,AF,KE,KE-300,Kiunga,no,,KIU,,,,
32659,31796,KE-LBK,small_airport,Liboi Airport,0.3483330011367798,40.88169860839844,280.0,AF,KE,KE-500,Liboi,no,,LBK,,,,
32660,42640,KE-LBN,small_airport,Lake Baringo Airport,0.6661030054092407,36.104190826416016,3226.0,AF,KE,KE-700,Lake Baringo,no,,LBN,,,,
32661,42641,KE-LKU,small_airport,Lake Rudolf Airport,3.416666984558105,35.883331298828125,1300.0,AF,KE,KE-700,Lake Rudolf,no,,LKU,,,,
32662,42642,KE-MRE,small_airport,Mara Lodges Airport,-1.1782759428024292,35.11130905151367,5706.0,AF,KE,KE-700,Mara Lodges,no,,MRE,,,,
32663,42643,KE-MUM,small_airport,Mumias Airport,0.355399,34.528234,4163.0,AF,KE,KE-900,Mumias,no,,MUM,,,,
32664,19682,KE01,small_airport,Roy Hurd Memorial Airport,31.582500457764,-102.90899658203,2615.0,,US,US-TX,Monahans,no,E01,MIF,E01,http://www.cityofmonahans.org/index.asp?SEC=63860F5B-0F7B-4986-B494-851041B4C76D&Type=B_BASIC,,
32668,19686,KE13,small_airport,Crane County Airport,31.4151000977,-102.362998962,2552.0,,US,US-TX,Crane,no,E13,CCG,E13,,,
32669,19687,KE14,small_airport,Ohkay Owingeh Airport,36.0299987793,-106.04599762,5790.0,,US,US-NM,Espanola,no,E14,ESO,E14,,https://en.wikipedia.org/wiki/Ohkay_Owingeh_Airport,Q14
32672,19690,KE24,small_airport,Whiteriver Airport,33.8125,-109.9869995,5153.0,,US,US-AZ,Whiteriver,no,E24,WTR,E24,,https://en.wikipedia.org/wiki/Whiteriver_Airport,
32678,19696,KE38,small_airport,Alpine Casparis Municipal Airport,30.3841991425,-103.683998108,4515.0,,US,US-TX,Alpine,no,,ALE,E38,http://www.ci.alpine.tx.us/airport.shtml,https://en.wikipedia.org/wiki/Alpine-Casparis_Municipal_Airport,
32683,19701,KE51,small_airport,Bagdad Airport,34.5959014893,-113.169998169,4183.0,,US,US-AZ,Bagdad,no,E51,BGT,E51,,https://en.wikipedia.org/wiki/Bagdad_Airport,
32697,19715,KEAN,small_airport,Phifer Airfield,42.0555,-104.929001,4776.0,,US,US-WY,Wheatland,no,KEAN,EAN,EAN,,,
32698,19716,KEAR,small_airport,Kearney Regional Airport,40.72700119,-99.00679779,2131.0,,US,US-NE,Kearney,yes,KEAR,EAR,EAR,,https://en.wikipedia.org/wiki/Kearney_Municipal_Airport,
32699,19717,KEAT,medium_airport,Pangborn Memorial Airport,47.3988990784,-120.207000732,1249.0,,US,US-WA,Wenatchee,no,KEAT,EAT,EAT,http://www.pangbornairport.com/,https://en.wikipedia.org/wiki/Pangborn_Memorial_Airport,
32700,3501,KEAU,medium_airport,Chippewa Valley Regional Airport,44.86579895019531,-91.48429870605467,913.0,,US,US-WI,Eau Claire,yes,KEAU,EAU,EAU,,https://en.wikipedia.org/wiki/Chippewa_Valley_Regional_Airport,
32701,19718,KEB,small_airport,Nanwalek Airport,59.3521003723,-151.925003052,27.0,,US,US-AK,Nanwalek,no,KEB,KEB,KEB,,https://en.wikipedia.org/wiki/English_Bay_Airport,English Bay
32704,19720,KEBS,small_airport,Webster City Municipal Airport,42.43659973,-93.86889648,1122.0,,US,US-IA,Webster City,no,KEBS,EBS,EBS,,,
32706,3502,KECG,medium_airport,Elizabeth City Regional Airport & Coast Guard Air Station,36.260601,-76.174599,11.0,,US,US-NC,Elizabeth City,no,KECG,ECG,ECG,http://www.ecgairport.com/,https://en.wikipedia.org/wiki/Elizabeth_City_Regional_Airport,
32708,19721,KECS,small_airport,Mondell Field,43.885399,-104.318001,4174.0,,US,US-WY,Newcastle,no,KECS,ECS,ECS,,,
32711,19723,KEDE,small_airport,Northeastern Regional Airport,36.027698516799994,-76.56710052490001,20.0,,US,US-NC,Edenton,no,KEDE,EDE,EDE,,https://en.wikipedia.org/wiki/Northeastern_Regional_Airport,"MCAS Edenton, NAAS Edenton"
32714,19726,KEDN,small_airport,Enterprise Municipal Airport,31.29969978,-85.89990234,361.0,,US,US-AL,Enterprise,no,KEDN,ETS,EDN,,https://en.wikipedia.org/wiki/Enterprise_Municipal_Airport_(Alabama),
32716,3503,KEDW,large_airport,Edwards Air Force Base,34.905399,-117.884003,2312.0,,US,US-CA,Edwards,no,KEDW,EDW,EDW,,https://en.wikipedia.org/wiki/Edwards_Air_Force_Base,
32718,19727,KEED,medium_airport,Needles Airport,34.7663002014,-114.623001099,983.0,,US,US-CA,Needles,no,KEED,EED,EED,http://cms.sbcounty.gov/airports/Airports/Needles.aspx,https://en.wikipedia.org/wiki/Needles_Airport,Needles AAF
32719,3504,KEEN,medium_airport,Dillant Hopkins Airport,42.898399,-72.270798,488.0,,US,US-NH,Keene,no,KEEN,EEN,EEN,https://ci.keene.nh.us/keene-dillant-hopkins-airport,https://en.wikipedia.org/wiki/Dillant-Hopkins_Airport,
32723,19731,KEFD,medium_airport,Ellington Airport,29.6072998047,-95.1587982178,32.0,,US,US-TX,Houston,no,KEFD,EFD,EFD,,https://en.wikipedia.org/wiki/Ellington_Airport_(Texas),Ellington Field
32724,19732,KEFK,small_airport,Northeast Kingdom International Airport,44.888802,-72.229202,930.0,,US,US-VT,Newport,no,KEFK,EFK,EFK,,https://en.wikipedia.org/wiki/Newport_State_Airport_(Vermont),Newport State Airport
32726,19734,KEFW,small_airport,Jefferson Municipal Airport,42.0102005,-94.34259796,1044.0,,US,US-IA,Jefferson,no,KEFW,EFW,EFW,http://cityofjeffersoniowa.org/depts-airport.php,,Don Monthei Airfield
32727,307905,KEG,small_airport,Keglsugl Airport,-5.83277777778,145.097222222,8400.0,OC,PG,PG-CPK,Denglagu Mission,no,AYLG,KEG,KEG,,,
32728,3505,KEGE,medium_airport,Eagle County Regional Airport,39.64260101,-106.9179993,6548.0,,US,US-CO,Eagle,yes,KEGE,EGE,EGE,http://www.eaglecounty.us/airport/,https://en.wikipedia.org/wiki/Eagle_County_Regional_Airport,
32729,19735,KEGI,medium_airport,Duke Field,30.65040016,-86.52290344,191.0,,US,US-FL,Crestview,no,KEGI,EGI,EGI,http://www.919sow.afrc.af.mil/,https://en.wikipedia.org/wiki/Duke_Field,Eglin AF Auxiliary Number 3
32732,19738,KEGV,small_airport,Eagle River Union Airport,45.9323005676,-89.26830291750001,1642.0,,US,US-WI,Eagle River,no,KEGV,EGV,EGV,http://www.erairport.com/,https://en.wikipedia.org/wiki/Eagle_River_Union_Airport,
32739,19744,KEK,small_airport,Ekwok Airport,59.3568000793457,-157.4709930419922,135.0,,US,US-AK,Ekwok,no,KEK,KEK,KEK,,,
32740,3506,KEKA,medium_airport,Murray Field,40.8033981323,-124.112998962,7.0,,US,US-CA,Eureka,no,KEKA,EKA,EKA,,https://en.wikipedia.org/wiki/Murray_Field,
32741,19745,KEKM,small_airport,Elkhart Municipal Airport,41.7193984985,-86.00319671630001,778.0,,US,US-IN,Elkhart,no,KEKM,EKI,EKM,http://www.elkhartindiana.org/department/index.php?structureid=2,https://en.wikipedia.org/wiki/Elkhart_Municipal_Airport,
32742,3507,KEKN,medium_airport,Elkins-Randolph Co-Jennings Randolph Field,38.88940048,-79.85710144,1987.0,,US,US-WV,Elkins,no,KEKN,EKN,EKN,http://www.elkinsairport.com/,,
32743,3508,KEKO,medium_airport,Elko Regional Airport,40.82490158081055,-115.79199981689452,5140.0,,US,US-NV,Elko,yes,KEKO,EKO,EKO,,https://en.wikipedia.org/wiki/Elko_Regional_Airport,
32746,19748,KEKX,small_airport,Addington Field / Elizabethtown Regional Airport,37.686001,-85.925003,775.0,,US,US-KY,Elizabethtown,no,KEKX,EKX,EKX,http://www.ekxairport.com/,https://en.wikipedia.org/wiki/Elizabethtown_Regional_Airport,
32748,19750,KELA,small_airport,Eagle Lake Airport,29.600599288900003,-96.3218994141,184.0,,US,US-TX,Eagle Lake,no,KELA,ELA,ELA,,,
32749,3509,KELD,medium_airport,South Arkansas Regional At Goodwin Field,33.22100067138672,-92.81330108642578,277.0,,US,US-AR,El Dorado,yes,KELD,ELD,ELD,,https://en.wikipedia.org/wiki/South_Arkansas_Regional_Airport_at_Goodwin_Field,
32750,19751,KELK,small_airport,Elk City Regional Business Airport,35.43080139,-99.39430237,2013.0,,US,US-OK,Elk City,no,KELK,ELK,ELK,http://www.elkcityairport.com/default.htm,https://en.wikipedia.org/wiki/Elk_City_Regional_Business_Airport,
32751,3510,KELM,medium_airport,Elmira Corning Regional Airport,42.1599006652832,-76.8916015625,954.0,,US,US-NY,Elmira/Corning,yes,KELM,ELM,ELM,,https://en.wikipedia.org/wiki/Elmira-Corning_Regional_Airport,
32752,19752,KELN,small_airport,Bowers Field,47.03300095,-120.5309982,1764.0,,US,US-WA,Ellensburg,no,KELN,ELN,ELN,http://www.wsdot.wa.gov/aviation/AllStateAirports/Ellensburg_BowersField.htm,https://en.wikipedia.org/wiki/Bowers_Airport,Ellensburg Army Airfield
32753,3511,KELO,medium_airport,Ely Municipal Airport,47.82450104,-91.83070374,1456.0,,US,US-MN,Ely,no,KELO,LYU,ELO,http://www.ely.mn.us/index.asp?Type=B_BASIC&SEC=%7B936B252D-C48B-42BD-B996-37F320A6CFF7%7D,https://en.wikipedia.org/wiki/Ely_Municipal_Airport,
32754,3512,KELP,medium_airport,El Paso International Airport,31.80719948,-106.3779984,3959.0,,US,US-TX,El Paso,yes,KELP,ELP,ELP,,https://en.wikipedia.org/wiki/El_Paso_International_Airport,
32755,19753,KELY,medium_airport,Ely Airport Yelland Field,39.29970169,-114.8420029,6259.0,,US,US-NV,Ely,no,KELY,ELY,ELY,,https://en.wikipedia.org/wiki/Ely_Airport,
32756,19754,KELZ,small_airport,"Wellsville Municipal Arpt,Tarantine Field",42.10950089,-77.98999786,2124.0,,US,US-NY,Wellsville,no,KELZ,ELZ,ELZ,,https://en.wikipedia.org/wiki/Wellsville_Municipal_Airport,
32757,19755,KEMM,small_airport,Kemmerer Municipal Airport,41.82410049439999,-110.556999207,7285.0,,US,US-WY,Kemmerer,no,KEMM,EMM,EMM,,https://en.wikipedia.org/wiki/Kemmerer_Municipal_Airport,
32758,19756,KEMP,small_airport,Emporia Municipal Airport,38.3320999146,-96.1912002563,1208.0,,US,US-KS,Emporia,no,KEMP,EMP,EMP,http://visitors.emporia-kansas.gov/index.php/emporia-municipal-airport,https://en.wikipedia.org/wiki/Emporia_Municipal_Airport,
32759,19757,KEMT,small_airport,San Gabriel Valley Airport,34.086102,-118.035004,296.0,,US,US-CA,El Monte,no,KEMT,EMT,EMT,http://www.americanairports.com/Locations/EMTElMonteAirportCA.aspx,https://en.wikipedia.org/wiki/El_Monte_Airport,El Monte Airport
